Date,Close,High,Low,Open,Volume
2025-05-01,62.029998779296875,62.63999938964844,60.619998931884766,62.02000045776367,2466500
2025-05-02,62.529998779296875,62.869998931884766,61.369998931884766,62.849998474121094,1525200
2025-05-05,62.11000061035156,62.79999923706055,61.84000015258789,62.40999984741211,1819500
2025-05-06,59.61000061035156,62.5099983215332,59.380001068115234,61.90999984741211,2329400
2025-05-07,59.54999923706055,60.06999969482422,59.06999969482422,59.95000076293945,1865500
2025-05-08,59.72999954223633,59.9900016784668,57.77000045776367,58.79999923706055,2169700
2025-05-09,58.97999954223633,60.47999954223633,58.939998626708984,59.97999954223633,1252500
2025-05-12,60.849998474121094,61.40999984741211,59.290000915527344,60.029998779296875,2072000
2025-05-13,60.810001373291016,61.150001525878906,59.529998779296875,60.43000030517578,1549000
2025-05-14,61.15999984741211,62.5,59.150001525878906,60.58000183105469,2143900
2025-05-15,62.7599983215332,62.9900016784668,61.11000061035156,61.650001525878906,1643000
2025-05-16,63.310001373291016,63.47999954223633,62.72999954223633,63.18000030517578,1330100
2025-05-19,63.810001373291016,64.30000305175781,62.84000015258789,63.16999816894531,1214300
2025-05-20,65.30000305175781,66.11000061035156,63.61000061035156,63.650001525878906,2059100
2025-05-21,64.77999877929688,65.45999908447266,64.43000030517578,64.73999786376953,1965600
2025-05-22,64.51000213623047,65.33000183105469,64.05000305175781,64.7300033569336,1557200
2025-05-23,64.25,64.56999969482422,63.5099983215332,63.900001525878906,873900
2025-05-27,65.3499984741211,65.80000305175781,64.69000244140625,64.94999694824219,1267000
2025-05-28,64.93000030517578,65.61000061035156,64.8499984741211,65.18000030517578,1339500
2025-05-29,66.04000091552734,66.26000213623047,64.62999725341797,64.91999816894531,1614300
2025-05-30,65.05999755859375,65.7699966430664,63.93000030517578,65.70999908447266,3737600
2025-06-02,65.30999755859375,65.97000122070312,63.93000030517578,64.87999725341797,1883000
2025-06-03,67.11000061035156,70.97000122070312,64.72000122070312,65.12000274658203,5339100
2025-06-04,67.41999816894531,68.44999694824219,66.30000305175781,67.05999755859375,1577500
2025-06-05,67.23999786376953,67.87000274658203,66.83999633789062,67.5,1712800
2025-06-06,68.7699966430664,68.9800033569336,67.62000274658203,67.77999877929688,1719800
2025-06-09,69.88999938964844,69.95999908447266,68.11000061035156,68.88999938964844,2088700
2025-06-10,70.06999969482422,70.9800033569336,69.6500015258789,69.83000183105469,2109400
2025-06-11,68.8499984741211,70.36000061035156,68.79000091552734,70.12000274658203,2203500
2025-06-12,69.22000122070312,69.54000091552734,68.0999984741211,68.94999694824219,1217900
2025-06-13,67.75,68.95999908447266,67.56999969482422,68.06999969482422,1835000
2025-06-16,71.22000122070312,71.29000091552734,69.0,70.80000305175781,3239100
2025-06-17,68.80999755859375,70.88999938964844,68.58999633789062,70.62000274658203,2018900
2025-06-18,68.2699966430664,69.47000122070312,68.01000213623047,68.97000122070312,1740700
2025-06-20,68.45999908447266,69.19000244140625,67.86000061035156,68.47000122070312,2340000
2025-06-23,67.26000213623047,68.77999877929688,66.73999786376953,68.0999984741211,1349000
2025-06-24,69.01000213623047,69.54000091552734,67.33000183105469,68.05000305175781,1700500
2025-06-25,67.55000305175781,69.13999938964844,67.37999725341797,69.0199966430664,995700
2025-06-26,70.80999755859375,71.5,69.83999633789062,70.70999908447266,3025200
2025-06-27,68.37000274658203,71.12000274658203,67.81999969482422,70.97000122070312,3495200
2025-06-30,68.0999984741211,68.81999969482422,67.66999816894531,68.25,1481800
2025-07-01,68.7300033569336,70.37000274658203,66.83000183105469,67.1500015258789,1502000
2025-07-02,68.16999816894531,69.0999984741211,68.0,68.61000061035156,2374600
2025-07-03,68.44999694824219,68.95999908447266,67.87999725341797,68.08000183105469,1272600
2025-07-07,67.2699966430664,68.25,66.8499984741211,68.23999786376953,1689000
2025-07-08,67.66999816894531,68.6500015258789,67.05999755859375,67.26000213623047,1400000
2025-07-09,68.72000122070312,69.30000305175781,67.94000244140625,68.05999755859375,1927200
2025-07-10,70.33999633789062,70.62000274658203,68.45999908447266,69.06999969482422,1390200
2025-07-11,68.58999633789062,69.97000122070312,68.36000061035156,69.66000366210938,1094800
2025-07-14,69.9800033569336,70.04000091552734,67.97000122070312,68.7699966430664,1531100
